,age,job,marital,education,smoker,monthlyincome,houseowner,loan,contact,mod_,monthlyhouseholdincome,target_buy
2495,38,self-employed,single,Graduate,no,5917.0,yes,no,unknown,260.0,6582.0,no
2496,46,management,single,Graduate,no,5593.0,yes,no,cellphone,190.0,5950.0,no
2497,42,blue-collar,married,primary,no,5505.0,yes,no,unknown,521.0,6109.0,no
2498,34,blue-collar,married,secondary,no,7542.0,yes,no,cellphone,228.0,8355.0,no
2499,37,management,married,Graduate,no,10355.0,no,no,telephone,466.0,10756.0,yes
2500,38,student,single,Graduate,no,5807.0,no,no,cellphone,74.0,6433.0,no
2501,59,retired,married,secondary,no,14976.0,yes,no,unknown,57.0,15590.0,no
2502,32,admin.,married,secondary,no,5000.0,no,no,cellphone,119.0,5338.0,no
2503,55,management,married,Graduate,no,5540.0,no,no,cellphone,124.0,6383.0,no
2504,35,blue-collar,married,secondary,no,5280.0,yes,yes,cellphone,65.0,5703.0,no
2505,56,management,divorced,Graduate,no,4941.0,no,yes,cellphone,127.0,5478.0,no
2506,27,admin.,married,secondary,yes,4483.0,yes,no,cellphone,172.0,4902.0,no
2507,42,unemployed,single,secondary,no,7613.0,yes,no,cellphone,174.0,7882.0,no
2508,42,student,married,unknown,no,4993.0,no,no,telephone,41.0,5939.0,no
2509,41,blue-collar,married,primary,no,5000.0,yes,no,unknown,232.0,5867.0,no
2510,53,retired,divorced,secondary,yes,4800.0,no,yes,unknown,161.0,5333.0,no
2511,67,retired,married,primary,no,7301.0,no,no,cellphone,124.0,7790.0,no
2512,53,housemaid,married,primary,no,5104.0,no,yes,unknown,701.0,5434.0,yes
2513,33,blue-collar,married,primary,no,5191.0,yes,no,unknown,162.0,6046.0,no
2514,31,technician,single,unknown,no,5694.0,yes,no,unknown,431.0,6051.0,no
2515,31,admin.,married,secondary,no,5212.0,yes,no,cellphone,191.0,5966.0,no
2516,30,management,married,Graduate,no,6882.0,yes,no,cellphone,249.0,7292.0,no
2517,48,blue-collar,married,unknown,no,5131.0,yes,no,unknown,189.0,6007.0,no
2518,30,technician,single,secondary,no,5175.0,no,no,cellphone,167.0,5293.0,no
2519,43,technician,single,Graduate,yes,5000.0,no,no,cellphone,73.0,5362.0,no
2520,38,management,divorced,Graduate,no,9425.0,yes,no,unknown,162.0,9457.0,no
2521,46,unemployed,married,secondary,no,8533.0,yes,no,cellphone,235.0,8572.0,no
2522,59,blue-collar,divorced,secondary,no,8573.0,no,no,cellphone,44.0,9480.0,no
2523,44,management,divorced,Graduate,no,5476.0,yes,yes,unknown,127.0,6024.0,no
2524,35,blue-collar,married,secondary,no,6257.0,yes,no,cellphone,93.0,6406.0,no
2525,55,blue-collar,married,unknown,no,5023.0,no,no,cellphone,143.0,5492.0,no
2526,39,management,single,Graduate,no,5000.0,yes,no,cellphone,81.0,5835.0,no
2527,36,services,single,secondary,no,5398.0,yes,yes,unknown,77.0,5592.0,no
2528,33,blue-collar,married,secondary,no,5745.0,yes,no,unknown,115.0,6318.0,no
2529,48,management,single,Graduate,no,13106.0,no,no,unknown,125.0,13711.0,no
2530,33,management,single,Graduate,no,5000.0,no,no,cellphone,53.0,5358.0,no
2531,67,retired,married,unknown,no,5696.0,no,no,telephone,77.0,6640.0,no
2532,48,unemployed,divorced,secondary,no,6266.0,yes,no,telephone,45.0,6533.0,no
2533,57,management,married,Graduate,no,7416.0,no,no,cellphone,74.0,7811.0,no
2534,31,housemaid,married,primary,no,5025.0,no,no,cellphone,169.0,5823.0,no
2535,30,student,single,Graduate,no,12513.0,no,no,cellphone,269.0,12857.0,no
2536,56,entrepreneur,divorced,primary,no,5029.0,no,no,cellphone,52.0,5779.0,no
2537,26,blue-collar,married,primary,no,10116.0,yes,no,cellphone,246.0,10461.0,no
2538,44,management,married,secondary,no,3254.0,yes,no,unknown,218.0,3522.0,no
2539,44,technician,divorced,secondary,no,5014.0,no,no,cellphone,167.0,5544.0,yes
2540,31,management,married,Graduate,no,9148.0,yes,no,cellphone,316.0,9530.0,yes
2541,47,self-employed,married,unknown,no,5014.0,yes,no,cellphone,142.0,5458.0,no
2542,30,admin.,single,secondary,no,5105.0,yes,no,cellphone,75.0,5477.0,no
2543,37,management,married,Graduate,no,5767.0,no,yes,cellphone,204.0,6047.0,no
2544,56,admin.,divorced,primary,no,5000.0,no,yes,cellphone,542.0,5447.0,no
2545,43,management,single,secondary,no,4772.0,yes,yes,unknown,122.0,5509.0,no
2546,42,services,married,secondary,no,5508.0,yes,no,unknown,70.0,5951.0,no
2547,60,management,married,secondary,no,5725.0,yes,no,cellphone,266.0,6133.0,no
2548,34,blue-collar,married,unknown,no,5041.0,yes,no,cellphone,34.0,5464.0,no
2549,34,management,single,Graduate,no,5184.0,no,no,cellphone,203.0,6017.0,no
2550,41,management,married,Graduate,no,5251.0,no,yes,unknown,85.0,5420.0,no
2551,38,management,divorced,secondary,no,4983.0,no,no,cellphone,11.0,5563.0,no
2552,23,services,married,secondary,no,4981.0,yes,no,unknown,13.0,5384.0,no
2553,33,management,married,Graduate,no,6064.0,yes,no,cellphone,562.0,6541.0,yes
2554,36,blue-collar,married,secondary,no,5777.0,yes,no,cellphone,185.0,6403.0,no
2555,49,unemployed,married,Graduate,no,5377.0,no,no,cellphone,158.0,6353.0,no
2556,34,admin.,divorced,secondary,no,5479.0,yes,no,cellphone,515.0,5807.0,yes
2557,40,technician,divorced,secondary,no,4625.0,yes,no,cellphone,60.0,4717.0,no
2558,72,retired,married,primary,no,5796.0,no,no,cellphone,173.0,6268.0,no
2559,43,technician,married,secondary,no,5017.0,yes,no,unknown,353.0,5265.0,no
2560,44,blue-collar,married,secondary,no,6071.0,yes,no,cellphone,143.0,6763.0,no
2561,35,admin.,married,secondary,no,5000.0,yes,no,cellphone,18.0,5958.0,no
2562,46,admin.,divorced,secondary,no,12378.0,no,no,cellphone,466.0,12951.0,no
2563,55,admin.,married,secondary,no,5865.0,yes,no,cellphone,85.0,5888.0,no
2564,50,technician,divorced,secondary,no,4299.0,yes,yes,cellphone,148.0,5004.0,no
2565,23,blue-collar,single,unknown,no,5817.0,yes,no,cellphone,123.0,6294.0,no
2566,34,student,married,unknown,no,6387.0,no,no,cellphone,121.0,6765.0,no
2567,40,blue-collar,married,secondary,no,5000.0,yes,yes,unknown,245.0,5378.0,no
2568,61,retired,married,secondary,no,7917.0,no,no,cellphone,215.0,8181.0,yes
2569,53,technician,married,secondary,no,9541.0,yes,no,unknown,190.0,9579.0,no
2570,57,technician,married,secondary,no,5000.0,no,no,unknown,44.0,5859.0,no
2571,28,blue-collar,married,secondary,no,9287.0,no,no,cellphone,171.0,9363.0,no
2572,25,admin.,married,secondary,no,5242.0,yes,no,cellphone,62.0,5263.0,no
2573,38,blue-collar,married,secondary,no,5171.0,yes,yes,unknown,172.0,5746.0,no
2574,27,services,single,secondary,no,5259.0,yes,no,unknown,78.0,5886.0,no
2575,45,blue-collar,married,secondary,no,5827.0,yes,no,unknown,319.0,6173.0,no
2576,31,services,single,secondary,no,5469.0,no,yes,cellphone,111.0,5679.0,no
2577,39,blue-collar,married,primary,no,7226.0,yes,no,unknown,158.0,7953.0,no
2578,42,technician,married,secondary,no,5000.0,no,no,cellphone,82.0,5818.0,no
2579,46,management,married,Graduate,no,5477.0,yes,no,unknown,128.0,5968.0,no
2580,36,services,married,secondary,no,5042.0,yes,no,unknown,102.0,5302.0,no
2581,30,management,single,Graduate,no,5775.0,yes,no,unknown,124.0,6429.0,no
2582,32,blue-collar,married,secondary,no,5009.0,yes,no,cellphone,334.0,5223.0,no
2583,52,technician,married,Graduate,no,7557.0,no,no,cellphone,134.0,7808.0,yes
2584,31,management,married,Graduate,no,7395.0,no,no,cellphone,218.0,7956.0,no
2585,60,management,married,primary,no,9895.0,no,no,unknown,313.0,10521.0,no
2586,35,blue-collar,single,secondary,no,5376.0,yes,yes,unknown,207.0,6009.0,no
2587,38,management,married,Graduate,no,5389.0,yes,no,unknown,262.0,6148.0,no
2588,46,management,divorced,Graduate,no,5134.0,no,no,cellphone,134.0,5340.0,no
2589,45,entrepreneur,divorced,Graduate,no,6273.0,yes,yes,unknown,197.0,6584.0,no
2590,59,services,married,secondary,no,5000.0,yes,no,cellphone,214.0,5207.0,no
2591,34,management,married,Graduate,no,7892.0,yes,yes,cellphone,1165.0,8578.0,no
2592,33,technician,divorced,secondary,no,5000.0,yes,no,cellphone,177.0,5388.0,no
2593,46,management,single,secondary,no,5295.0,yes,no,unknown,141.0,6181.0,no
2594,48,admin.,married,secondary,no,5292.0,yes,yes,cellphone,164.0,5730.0,no
2595,31,services,single,secondary,no,5085.0,no,no,cellphone,151.0,5120.0,no
2596,32,technician,married,secondary,no,5004.0,no,no,cellphone,145.0,5911.0,no
2597,35,blue-collar,divorced,primary,no,4413.0,yes,no,unknown,111.0,4493.0,no
2598,36,blue-collar,single,primary,no,5367.0,no,no,cellphone,217.0,6109.0,no
2599,52,management,married,Graduate,no,3776.0,yes,no,cellphone,253.0,4063.0,no
2600,45,management,divorced,Graduate,no,5959.0,no,no,unknown,74.0,6208.0,no
2601,34,management,married,Graduate,no,5000.0,no,no,cellphone,263.0,5194.0,no
2602,25,blue-collar,married,primary,yes,4411.0,yes,no,unknown,233.0,4792.0,no
2603,26,management,single,Graduate,no,4992.0,no,no,cellphone,402.0,5931.0,no
2604,57,management,married,unknown,no,5000.0,no,no,cellphone,585.0,5324.0,no
2605,48,management,married,primary,no,5247.0,yes,yes,unknown,145.0,5961.0,no
2606,48,technician,married,unknown,no,10543.0,no,no,unknown,143.0,10875.0,no
2607,32,blue-collar,married,primary,no,5642.0,no,yes,cellphone,524.0,6305.0,no
2608,58,retired,married,secondary,no,5011.0,no,no,cellphone,270.0,5793.0,no
2609,57,management,married,primary,no,4774.0,yes,no,unknown,272.0,5724.0,no
2610,31,entrepreneur,married,Graduate,no,10191.0,no,no,cellphone,187.0,11033.0,no
2611,33,blue-collar,single,secondary,no,4680.0,no,no,cellphone,268.0,4838.0,no
2612,53,entrepreneur,married,Graduate,no,7289.0,yes,yes,cellphone,183.0,8021.0,no
2613,36,admin.,married,secondary,no,5725.0,yes,no,cellphone,123.0,6675.0,no
2614,32,technician,single,Graduate,no,5705.0,yes,no,cellphone,20.0,5709.0,no
2615,45,blue-collar,married,secondary,no,5776.0,yes,no,cellphone,232.0,6249.0,no
2616,35,unemployed,married,Graduate,no,5816.0,yes,no,cellphone,547.0,5954.0,no
2617,41,services,married,secondary,no,5171.0,no,no,cellphone,71.0,5484.0,no
2618,54,services,married,secondary,no,5812.0,no,no,cellphone,113.0,6312.0,no
2619,49,services,married,secondary,no,5823.0,no,no,cellphone,780.0,6470.0,yes
2620,28,technician,single,secondary,no,6453.0,yes,no,cellphone,246.0,7173.0,no
2621,24,blue-collar,single,unknown,no,5431.0,yes,no,unknown,108.0,5965.0,no
2622,30,admin.,single,secondary,no,6009.0,yes,no,cellphone,253.0,6637.0,no
2623,32,self-employed,married,primary,no,5286.0,yes,no,cellphone,175.0,6200.0,no
2624,53,entrepreneur,married,Graduate,no,27370.0,yes,no,unknown,106.0,28026.0,no
2625,42,blue-collar,married,primary,no,7111.0,yes,no,cellphone,86.0,7516.0,no
2626,48,blue-collar,married,primary,no,10366.0,yes,no,unknown,248.0,10503.0,no
2627,33,technician,married,secondary,no,5181.0,yes,yes,telephone,265.0,5992.0,no
2628,31,blue-collar,divorced,secondary,no,4548.0,yes,no,unknown,182.0,5470.0,no
2629,56,unemployed,divorced,primary,no,6770.0,no,no,cellphone,916.0,6837.0,no
2630,58,retired,married,primary,no,5000.0,no,no,cellphone,506.0,5552.0,no
2631,37,admin.,single,secondary,no,4704.0,yes,no,cellphone,81.0,4882.0,no
2632,59,management,married,primary,no,7358.0,yes,no,cellphone,30.0,7609.0,no
2633,50,management,single,Graduate,no,6200.0,no,no,cellphone,904.0,6571.0,yes
2634,39,housemaid,single,primary,no,5109.0,yes,no,unknown,699.0,5574.0,no
2635,30,technician,married,secondary,no,5616.0,yes,no,cellphone,19.0,5884.0,no
2636,47,services,divorced,secondary,no,9906.0,yes,no,unknown,389.0,10600.0,no
2637,44,self-employed,married,secondary,no,5313.0,no,no,cellphone,211.0,5743.0,no
2638,38,blue-collar,married,primary,no,5290.0,yes,no,cellphone,283.0,5669.0,no
2639,50,management,married,Graduate,no,6240.0,no,no,cellphone,474.0,6313.0,no
2640,27,admin.,single,Graduate,no,8672.0,yes,no,cellphone,157.0,9361.0,no
2641,73,retired,married,secondary,no,5019.0,no,no,cellphone,509.0,5866.0,no
2642,46,blue-collar,married,primary,no,5143.0,yes,no,unknown,279.0,5350.0,no
2643,56,retired,divorced,secondary,no,5212.0,no,yes,telephone,27.0,5724.0,no
2644,36,management,married,Graduate,no,5009.0,no,no,cellphone,386.0,5348.0,yes
2645,33,blue-collar,married,primary,no,8074.0,no,no,cellphone,679.0,8232.0,no
2646,40,management,married,Graduate,no,6734.0,yes,no,unknown,169.0,7569.0,no
2647,52,management,married,Graduate,no,5575.0,no,no,unknown,315.0,6433.0,no
2648,51,blue-collar,married,secondary,no,5397.0,yes,no,cellphone,293.0,5429.0,no
2649,33,blue-collar,married,secondary,no,5640.0,yes,no,cellphone,439.0,6177.0,no
2650,54,services,married,secondary,no,5158.0,yes,no,unknown,198.0,6147.0,no
2651,44,management,married,secondary,no,7984.0,yes,no,unknown,770.0,8060.0,no
2652,50,entrepreneur,married,secondary,no,6011.0,yes,no,telephone,340.0,6296.0,no
2653,45,blue-collar,single,secondary,no,5000.0,yes,no,cellphone,1472.0,5336.0,yes
2654,36,management,married,Graduate,no,6133.0,yes,no,cellphone,293.0,6289.0,yes
2655,42,technician,married,secondary,no,9945.0,yes,no,cellphone,311.0,10884.0,yes
2656,37,technician,married,secondary,no,5712.0,yes,no,cellphone,291.0,6290.0,no
2657,28,services,single,secondary,no,4573.0,yes,yes,unknown,965.0,5569.0,no
2658,56,admin.,married,secondary,no,7146.0,no,yes,unknown,594.0,7691.0,no
2659,59,admin.,married,secondary,no,5092.0,yes,no,cellphone,139.0,6060.0,no
2660,32,unemployed,married,secondary,no,5010.0,yes,no,unknown,501.0,5069.0,no
2661,57,retired,married,primary,no,6238.0,yes,no,cellphone,274.0,6626.0,no
2662,49,admin.,single,secondary,no,5981.0,yes,no,telephone,10.0,6410.0,no
2663,56,entrepreneur,married,unknown,no,5575.0,no,no,unknown,18.0,6407.0,no
2664,48,admin.,divorced,unknown,no,4930.0,no,no,cellphone,243.0,5402.0,no
2665,27,student,single,Graduate,no,8733.0,yes,no,cellphone,198.0,8988.0,yes
2666,31,management,single,Graduate,no,5574.0,yes,no,cellphone,410.0,5631.0,no
2667,28,blue-collar,single,secondary,no,5043.0,no,no,unknown,190.0,5812.0,no
2668,36,management,married,Graduate,no,5428.0,no,no,unknown,121.0,5679.0,no
2669,58,housemaid,married,primary,no,5000.0,yes,no,telephone,148.0,5500.0,no
2670,46,admin.,married,secondary,no,5000.0,yes,yes,cellphone,239.0,5889.0,no
2671,32,management,single,Graduate,no,5474.0,yes,no,cellphone,90.0,5524.0,no
2672,39,services,married,secondary,no,4460.0,no,no,unknown,29.0,5328.0,no
2673,35,self-employed,married,Graduate,no,5560.0,yes,no,cellphone,58.0,5805.0,no
2674,31,management,married,Graduate,no,5325.0,yes,no,cellphone,1139.0,5351.0,yes
2675,29,management,single,Graduate,no,5437.0,no,no,cellphone,504.0,5529.0,yes
2676,48,blue-collar,married,primary,no,5574.0,no,no,cellphone,348.0,6332.0,no
2677,60,retired,married,primary,no,5000.0,no,no,telephone,130.0,5982.0,no
2678,74,retired,married,secondary,no,5935.0,no,no,cellphone,100.0,6611.0,no
2679,30,services,married,secondary,no,5699.0,yes,no,unknown,544.0,6595.0,no
2680,52,admin.,single,primary,no,5000.0,no,no,unknown,182.0,5205.0,no
2681,24,blue-collar,married,secondary,no,4780.0,yes,no,cellphone,90.0,5269.0,no
2682,29,services,married,secondary,no,16417.0,yes,no,unknown,272.0,16885.0,no
2683,33,housemaid,married,primary,no,5212.0,yes,no,cellphone,260.0,5656.0,no
2684,34,blue-collar,married,secondary,no,5067.0,yes,yes,unknown,672.0,5890.0,no
2685,45,admin.,divorced,secondary,no,5000.0,no,no,cellphone,264.0,5043.0,yes
2686,31,blue-collar,married,secondary,no,5000.0,no,yes,telephone,275.0,5851.0,no
2687,45,technician,married,secondary,no,6673.0,no,no,cellphone,76.0,7552.0,no
2688,27,services,married,secondary,no,3798.0,yes,no,unknown,749.0,4293.0,no
2689,30,management,single,Graduate,no,9213.0,no,no,cellphone,142.0,9751.0,no
2690,45,blue-collar,married,primary,no,5000.0,no,no,cellphone,454.0,5884.0,no
2691,57,blue-collar,married,secondary,no,6521.0,yes,yes,cellphone,102.0,7391.0,no
2692,34,management,married,Graduate,no,6310.0,no,no,telephone,521.0,6408.0,no
2693,40,admin.,married,secondary,no,5000.0,yes,yes,cellphone,57.0,5510.0,no
2694,39,management,married,Graduate,no,5399.0,no,no,cellphone,504.0,6263.0,no
2695,46,technician,married,Graduate,no,5405.0,no,no,cellphone,138.0,6046.0,no
2696,55,management,divorced,Graduate,no,14756.0,yes,no,cellphone,103.0,14868.0,yes
2697,25,management,single,Graduate,no,7506.0,no,no,cellphone,485.0,7570.0,yes
2698,34,management,married,Graduate,no,5697.0,no,no,cellphone,166.0,5888.0,no
2699,37,blue-collar,married,primary,no,5403.0,yes,no,cellphone,318.0,6154.0,no
2700,64,retired,divorced,Graduate,no,5890.0,no,no,cellphone,531.0,6560.0,no
2701,45,technician,divorced,secondary,no,5809.0,yes,no,cellphone,155.0,6542.0,no
2702,57,housemaid,married,secondary,no,5158.0,yes,no,telephone,73.0,5214.0,no
2703,21,student,single,unknown,no,5137.0,yes,no,unknown,198.0,5995.0,no
2704,58,housemaid,married,secondary,no,7705.0,no,no,telephone,137.0,8129.0,no
2705,41,blue-collar,single,secondary,no,5075.0,yes,no,unknown,479.0,5390.0,yes
2706,41,management,married,unknown,no,7457.0,yes,no,unknown,285.0,8337.0,no
2707,58,management,married,Graduate,no,5541.0,yes,no,cellphone,98.0,6246.0,no
2708,33,management,married,Graduate,no,5287.0,yes,no,cellphone,199.0,5969.0,no
2709,32,management,married,Graduate,no,5273.0,yes,yes,cellphone,97.0,6219.0,no
2710,44,services,divorced,secondary,no,5000.0,yes,no,unknown,389.0,5090.0,no
2711,47,unknown,married,unknown,no,5677.0,no,no,cellphone,384.0,5957.0,no
2712,41,self-employed,married,primary,no,5340.0,no,no,unknown,37.0,5579.0,no
2713,54,technician,married,Graduate,no,5098.0,no,no,cellphone,420.0,5343.0,no
2714,47,technician,divorced,Graduate,no,5477.0,yes,no,telephone,973.0,6410.0,no
2715,32,management,single,Graduate,no,7629.0,no,no,cellphone,77.0,8467.0,no
2716,59,housemaid,married,Graduate,no,5000.0,no,yes,cellphone,376.0,5973.0,no
2717,29,technician,single,Graduate,no,7325.0,no,no,cellphone,125.0,7693.0,yes
2718,48,services,married,secondary,yes,4980.0,no,no,cellphone,142.0,5445.0,no
2719,32,technician,single,secondary,no,5230.0,yes,no,cellphone,442.0,5485.0,yes
2720,46,management,divorced,secondary,no,4148.0,no,yes,cellphone,728.0,4591.0,no
2721,31,blue-collar,single,primary,no,4720.0,no,no,unknown,281.0,4775.0,no
2722,53,blue-collar,married,secondary,no,5025.0,no,no,cellphone,528.0,5682.0,yes
2723,34,technician,single,Graduate,no,14851.0,yes,no,cellphone,128.0,15684.0,no
2724,48,services,single,unknown,no,10095.0,yes,no,unknown,71.0,11082.0,no
2725,32,technician,married,secondary,no,5687.0,no,no,cellphone,161.0,6316.0,no
2726,31,management,married,secondary,no,6368.0,yes,no,cellphone,129.0,6661.0,no
2727,27,blue-collar,single,primary,no,4821.0,yes,no,cellphone,54.0,4992.0,no
2728,60,admin.,married,secondary,no,4604.0,yes,no,cellphone,443.0,5443.0,no
2729,34,blue-collar,single,Graduate,no,6011.0,yes,no,unknown,136.0,6938.0,no
2730,52,self-employed,married,secondary,no,5009.0,no,yes,unknown,44.0,5694.0,no
2731,48,blue-collar,married,secondary,no,6159.0,yes,yes,cellphone,1181.0,6341.0,no
2732,45,technician,married,primary,no,4678.0,no,no,unknown,225.0,5513.0,no
2733,54,technician,divorced,secondary,no,6114.0,yes,no,cellphone,81.0,6886.0,no
2734,52,services,married,secondary,no,7072.0,no,no,cellphone,224.0,7331.0,no
2735,47,entrepreneur,married,Graduate,no,5459.0,yes,no,cellphone,189.0,6121.0,no
2736,54,unknown,married,secondary,no,6157.0,no,no,cellphone,98.0,6693.0,no
2737,34,blue-collar,married,secondary,no,13309.0,yes,yes,cellphone,50.0,14162.0,no
2738,39,technician,single,Graduate,no,6043.0,no,no,cellphone,195.0,6822.0,no
2739,46,technician,married,secondary,no,7098.0,no,no,cellphone,110.0,7895.0,no
2740,26,unemployed,single,secondary,no,5461.0,no,no,cellphone,214.0,5477.0,no
2741,37,technician,single,secondary,no,5061.0,yes,no,unknown,182.0,5370.0,no
2742,47,blue-collar,married,secondary,no,6203.0,yes,no,cellphone,239.0,6982.0,no
2743,35,technician,married,secondary,no,6067.0,no,yes,cellphone,179.0,6655.0,no
2744,57,unemployed,married,primary,no,5000.0,no,no,unknown,540.0,5584.0,no
2745,34,management,married,Graduate,no,6657.0,yes,no,cellphone,566.0,6938.0,no
2746,47,technician,married,secondary,no,6219.0,no,no,cellphone,697.0,6939.0,yes
